"method","lead_time","t","twcrps","owcrps"
"ENS",15,5,1.07841641682419,1.0305255916969
"ENS",15,6,0.939049488510185,0.914903470211956
"ENS",15,7,0.785653119186989,0.81804303414479
"ENS",15,8,0.637345854370162,0.742272533643655
"ENS",15,9,0.505208261677402,0.679364721693003
"ENS",15,10,0.392134687698423,0.610852244297701
"ENS",15,11,0.298081419396339,0.561878873654965
"ENS",15,12,0.222333809505735,0.522103229002231
"ENS",15,13,0.163401568060193,0.491707865855235
"ENS",15,14,0.119721152950936,0.458706195865506
"ENS",15,15,0.0872858548824512,0.457750683258066
"ENS",15,16,0.0639098077043663,0.459693202923673
"ENS",15,17,0.0473194138841616,0.473351694584945
"ENS",15,18,0.0353394367731322,0.545029024452489
"ENS",15,19,0.02675629710246,0.598336119521723
"ENS",15,20,0.0205205488729331,0.647668111364972
"ENS",16,0,1.2882059005703,1.28712278689733
"ENS",16,1,1.28759710135507,1.28566690698029
"ENS",16,2,1.27793381121993,1.2614678758379
"ENS",16,3,1.2357700565895,1.18657609523882
"ENS",16,4,1.15341540328307,1.09491060491834
"ENS",16,5,1.03477845306682,0.992473094996702
"ENS",16,6,0.888968689856307,0.879334865352092
"ENS",16,7,0.735087451079061,0.7923553860379
"ENS",16,8,0.591150725073897,0.719723559874553
"ENS",16,9,0.464427718528478,0.66454387195611
"ENS",16,10,0.35805013691967,0.600488991482748
"ENS",16,11,0.271061866093179,0.559130170570592
"ENS",16,12,0.201898253148311,0.531900747733015
"ENS",16,13,0.149750816737593,0.511547822856651
"ENS",16,14,0.11139449017933,0.50844679277493
"ENS",16,15,0.0829662463283896,0.50332891635732
"ENS",16,16,0.0619939799483156,0.516267068745227
"ENS",16,17,0.0466085123992243,0.536969671763377
"ENS",16,18,0.035411169181064,0.616487857756785
"ENS",16,19,0.0272477756671915,0.685571771569476
"ENS",16,20,0.0211813170148218,0.767203160150302
"ENS",17,0,1.30174910533484,1.30051721752268
"ENS",17,1,1.30094862968249,1.29864893014344
"ENS",17,2,1.28692860675982,1.26328684452317
"ENS",17,3,1.22779780436325,1.15898198105318
"ENS",17,4,1.1225856874696,1.05115095352897
"ENS",17,5,0.985064314314384,0.950137832129716
"ENS",17,6,0.830564702721877,0.853819882953574
"ENS",17,7,0.678165885959527,0.775824948690732
"ENS",17,8,0.539208951237278,0.71217950766932
"ENS",17,9,0.420411932174318,0.659721725201744
"ENS",17,10,0.322695656801343,0.610309781964898
"ENS",17,11,0.244062880440763,0.579935895075313
"ENS",17,12,0.183861089129904,0.567966279099639
"ENS",17,13,0.139239878998129,0.563198304780446
"ENS",17,14,0.105968041292008,0.56982157933282
"ENS",17,15,0.0807079403147462,0.582433140655561
"ENS",17,16,0.0615506486986793,0.606345274165671
"ENS",17,17,0.0469744288105336,0.639261286550798
"ENS",17,18,0.0360585107165637,0.743004752621985
"ENS",17,19,0.027944273664072,0.793658460531021
"ENS",17,20,0.0219723037625364,0.89563113185939
"ENS",18,0,1.31964118836531,1.31700363735719
"ENS",18,1,1.31830285512675,1.31479959195853
"ENS",18,2,1.29717230850647,1.26015773723974
"ENS",18,3,1.21585779372901,1.12419912203777
"ENS",18,4,1.08428930573887,1.00231029984749
"ENS",18,5,0.928018650422255,0.909235678757461
"ENS",18,6,0.766449821293564,0.819593119961046
"ENS",18,7,0.617237431241795,0.758370774916355
"ENS",18,8,0.487540596004479,0.707741290869614
"ENS",18,9,0.379076083079463,0.674392527565939
"ENS",18,10,0.292161114271836,0.637475131894815
"ENS",18,11,0.224116582318371,0.626263992737228
"ENS",18,12,0.17175288059435,0.623425158967976
"ENS",18,13,0.131874233462222,0.624963719040733
"ENS",18,14,0.10158613359303,0.633917630060374
"ENS",18,15,0.0783163678670584,0.660267162754877
"ENS",18,16,0.0602473583161,0.709171324095333
"ENS",18,17,0.0464063924576347,0.747799629239919
"ENS",18,18,0.0360047637538363,0.850149461364015
"ENS",18,19,0.0281663001402861,0.877578981689789
"ENS",18,20,0.0219368602834932,0.908597526127127
"ENS",19,0,1.32373181204617,1.31966844168929
"ENS",19,1,1.32181478176473,1.31712533169429
"ENS",19,2,1.29204133805254,1.2382231880386
"ENS",19,3,1.18393934562604,1.06323399512951
"ENS",19,4,1.02713207254582,0.932138210930106
"ENS",19,5,0.857928209739734,0.841285861166824
"ENS",19,6,0.697394906404437,0.76510747643974
"ENS",19,7,0.555264962668367,0.719347673856846
"ENS",19,8,0.437514370527663,0.695277271822278
"ENS",19,9,0.343476593565547,0.687140933757277
"ENS",19,10,0.268489370648286,0.670455178630413
"ENS",19,11,0.209243711605833,0.675036910349959
"ENS",19,12,0.162500673312789,0.676353919714168
"ENS",19,13,0.125810973657346,0.663992108012415
"ENS",19,14,0.0973134504344626,0.686289995832284
"ENS",19,15,0.0754163994333761,0.700385737082816
"ENS",19,16,0.0581263913878052,0.724260596971125
"ENS",19,17,0.0448139913569312,0.723137801462879
"ENS",19,18,0.0344359972427182,0.816660220938254
"ENS",19,19,0.0267392794483157,0.859057005304034
"ENS",19,20,0.0209624711098898,0.914293333871324
"ENS",20,0,1.34221023811832,1.33719715594562
"ENS",20,1,1.33962898867681,1.33328270759351
"ENS",20,2,1.3002089837474,1.22834209639564
"ENS",20,3,1.17057122538399,1.02599833207225
"ENS",20,4,0.996553221269691,0.896700913413252
"ENS",20,5,0.821933253957411,0.813594949881675
"ENS",20,6,0.663897851447195,0.752741209580689
"ENS",20,7,0.527955836805393,0.723682524962856
"ENS",20,8,0.416822347461997,0.706664305017071
"ENS",20,9,0.328568839420384,0.713638318254835
"ENS",20,10,0.258722342081871,0.712437364494515
"ENS",20,11,0.202893111931299,0.705635755608054
"ENS",20,12,0.15849799462226,0.71218432839642
"ENS",20,13,0.123373049253142,0.716065691307673
"ENS",20,14,0.0960938200013539,0.733461217962092
"ENS",20,15,0.0750734048891719,0.756471595077954
"ENS",20,16,0.0582650857018191,0.760367982602656
"ENS",20,17,0.0453009755292514,0.767875184992015
"ENS",20,18,0.0353182451572678,0.873321592634707
"ENS",20,19,0.027695489613712,0.925334173398162
"ENS",20,20,0.0217608745703725,0.964712294206588
"ENS",21,0,1.33371436054433,1.32606698077841
"ENS",21,1,1.33025736949637,1.32178241703849
"ENS",21,2,1.28453899812142,1.2050982719799
"ENS",21,3,1.14778201798812,1.00169439790233
"ENS",21,4,0.97079703126383,0.873396683799597
"ENS",21,5,0.795568329222464,0.801699384457479
"ENS",21,6,0.639816434416806,0.748211766681477
"ENS",21,7,0.508261815705081,0.728979613240737
"ENS",21,8,0.402045385616058,0.724814853449437
"ENS",21,9,0.31702595840616,0.730663418205842
"ENS",21,10,0.250099758394035,0.722292641620188
"ENS",21,11,0.197385772983454,0.724351595318324
"ENS",21,12,0.155171134200248,0.739910106625229
"ENS",21,13,0.121434657269932,0.72517670481638
"ENS",21,14,0.0945426907275725,0.746204836557238
"ENS",21,15,0.0734334041542581,0.763564277453522
"ENS",21,16,0.0569780587327311,0.790448186143053
"ENS",21,17,0.0440258570289567,0.778638105601094
"ENS",21,18,0.0337456647685047,0.849939951288523
"ENS",21,19,0.0260228068002691,0.859518935881414
"ENS",21,20,0.0203776816638177,0.884917887887534
